Date UTC,bms-Jaguar 1  Unit 21B8  bms_1-MaxCellV (max),bms-Jaguar 1  Unit 21B8  bms_2-MaxCellV (max),bms-Jaguar 1  Unit 21B8  bms_2-SysCurrent (max),pcs-Jaguar 1  Unit 21B8  pcs_1-DCkW (max),pcs-Jaguar 1  Unit 21B8  pcs_1-kW (max),unit-Jaguar 1  Unit 21B8-Pset (max),unit-Jaguar 1  Unit 21B8-BMS_MinP_Bus1 (max),unit-Jaguar 1  Unit 21B8-BMS_MinP_Bus2 (max),unit-Jaguar 1  Unit 21B8-AllowedMinP (max),bms-Jaguar 1  Unit 21B8  bms_2-ChaCurrLimit (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_1-P (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_2-P (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_3-P (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_4-P (max)
2025-08-25T05:13:00.000+00:00,3.293,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T05:14:00.000+00:00,3.293,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24,0,0
2025-08-25T05:15:00.000+00:00,3.293,3.102,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-23.9,0,0
2025-08-25T05:16:00.000+00:00,3.293,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T05:17:00.000+00:00,3.293,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T05:18:00.000+00:00,3.293,3.102,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T05:19:00.000+00:00,3.293,3.102,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-25T05:20:00.000+00:00,3.293,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-25T05:21:00.000+00:00,3.293,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-25T05:22:00.000+00:00,3.293,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T05:23:00.000+00:00,3.293,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-23.8,0,0
2025-08-25T05:24:00.000+00:00,3.293,3.102,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-25T05:25:00.000+00:00,3.294,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-22.9,0,0
2025-08-25T05:26:00.000+00:00,3.293,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-25T05:27:00.000+00:00,3.293,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
2025-08-25T05:28:00.000+00:00,3.293,3.102,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T05:29:00.000+00:00,3.293,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T05:30:00.000+00:00,3.293,3.102,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T05:31:00.000+00:00,3.294,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T05:32:00.000+00:00,3.294,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T05:33:00.000+00:00,3.294,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T05:34:00.000+00:00,3.294,3.102,0,-17,-36,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-25T05:35:00.000+00:00,3.294,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T05:36:00.000+00:00,3.294,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T05:37:00.000+00:00,3.294,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.9,0,0
2025-08-25T05:38:00.000+00:00,3.294,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-25T05:39:00.000+00:00,3.294,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T05:40:00.000+00:00,3.294,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T05:41:00.000+00:00,3.294,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-23.6,0,0
2025-08-25T05:42:00.000+00:00,3.294,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T05:43:00.000+00:00,3.294,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T05:44:00.000+00:00,3.294,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T05:45:00.000+00:00,3.294,3.102,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-25T05:46:00.000+00:00,3.295,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-25T05:47:00.000+00:00,3.294,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T05:48:00.000+00:00,3.294,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T05:49:00.000+00:00,3.295,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-23.7,0,0
2025-08-25T05:50:00.000+00:00,3.295,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-25T05:51:00.000+00:00,3.295,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T05:52:00.000+00:00,3.294,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-23.7,0,0
2025-08-25T05:53:00.000+00:00,3.295,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-23.4,0,0
2025-08-25T05:54:00.000+00:00,3.294,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T05:55:00.000+00:00,3.294,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.2,0,0
2025-08-25T05:56:00.000+00:00,3.295,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T05:57:00.000+00:00,3.295,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T05:58:00.000+00:00,3.295,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T05:59:00.000+00:00,3.295,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T06:00:00.000+00:00,3.295,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T06:01:00.000+00:00,3.295,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.2,0,0
2025-08-25T06:02:00.000+00:00,3.295,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T06:03:00.000+00:00,3.295,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T06:04:00.000+00:00,3.295,3.102,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-25T06:05:00.000+00:00,3.295,3.102,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-22.7,0,0
2025-08-25T06:06:00.000+00:00,3.295,3.102,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T06:07:00.000+00:00,3.295,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T06:08:00.000+00:00,3.295,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-23.5,0,0
2025-08-25T06:09:00.000+00:00,3.295,3.102,0,-12,-36,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T06:10:00.000+00:00,3.296,3.102,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
